Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL1085263,,0,504.61,1,2.92,3l,COc1ccc(C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)c(OC)c1,IC50,'=',11,nM,7.96,,,UO_0000065,15.77,0.31,5.04,6.96,0,CHEMBL1118891,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158637,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1083606,,0,538.67,1,0.52,4k,COCCN1CCN(C(=O)C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)CC1,IC50,'=',45,nM,7.35,,,UO_0000065,13.64,0.27,6.83,5.71,0,CHEMBL1119125,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1082645,,0,558.66,1,0.87,4w,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCN(c2cnccn2)CC1,IC50,'=',26.8,nM,7.57,,,UO_0000065,13.55,0.27,6.7,5.21,0,CHEMBL1119125,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1086379,,0,587.7,1,2.33,4e,COc1cc2c(cc1OC)CN(C(=O)C1CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC1)CC2,Ratio IC50,'=',387,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1082314,,0,584.74,1,2.12,4l,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCN(CCc2ccccc2)CC1,Ratio IC50,'=',36,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1085787,,0,574.68,1,2.22,4q,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCN(c2ccc(F)cc2)CC1,Ratio IC50,'=',267,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223200,,0,477.57,0,3.03,15,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cnn(C)c3)c2)o1)C1CCCCC1,Ratio IC50,'>',150,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223132,,0,477.56,0,4.2,10,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3occc3C)c2)o1)C1CCCCC1,Ratio IC50,'>',110,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223492,,0,503.48,1,3.19,32,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccnc(C(F)(F)F)n3)c2)o1)C(C)C,Ratio IC50,'=',200,,,,,,,,,,0,CHEMBL1228233,Selectivity ratio of IC50 for MMP3 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1801431,,0,551.54,1,4.09,19x,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCN(Cc2ccccn2)CC1,IC50,'<',0.1,nM,,,,UO_0000065,,,,,0,CHEMBL1806089,Inhibition of human MMP13 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1800055,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL1801420,,0,458.49,0,1.95,19k,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,IC50,'=',0.6,nM,9.22,,,UO_0000065,20.11,0.39,7.27,8.06,0,CHEMBL1806089,Inhibition of human MMP13 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1800055,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL1801052,,0,461.41,0,3.21,9j,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)CCOCC1,IC50,'<',0.1,nM,,,,UO_0000065,,,,,0,CHEMBL1806089,Inhibition of human MMP13 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1800055,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL605764,,0,437.95,0,1.13,2,O=C(NCCc1cccs1)[C@H](O)[C@@H](O)C(=O)N1CCN(c2ccccc2Cl)CC1,Ki,'=',7000,nM,5.16,,,UO_0000065,11.77,0.24,4.02,5.54,0,CHEMBL1065140,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1157740,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL2337130,,0,462.42,0,3.2,32,O=C(NO)c1cccc(F)c1S(=O)(=O)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,IC50,'=',12.2,nM,7.91,,,UO_0000065,17.11,0.35,4.71,8.25,0,CHEMBL2339489,Inhibition of MMP13 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL2331497,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL114815,,0,394.42,0,2.71,28,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCCC1,IC50,'=',0.65,nM,9.19,,,UO_0000065,23.29,0.46,6.48,8.77,0,CHEMBL2339489,Inhibition of MMP13 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL2331497,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL1084220,,0,474.58,0,2.91,3b,COc1ccccc1C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,IC50,'=',17.5,nM,7.76,,,UO_0000065,16.34,0.32,4.85,7.38,0,CHEMBL1118891,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158637,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1085563,,0,574.68,1,2.22,4o,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCN(c2ccccc2F)CC1,Ratio IC50,'=',209,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1084024,,0,557.67,1,1.48,4t,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCN(c2ccccn2)CC1,Ratio IC50,'=',336,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1084217,,0,473.6,0,2.46,2j,Cc1ccc(N2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)c(C)c1,Ratio IC50,'=',49,,,,,,,,,,0,CHEMBL1118893,Selectivity ratio of IC50 for MMP2 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158637,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1083322,,0,460.55,0,2.6,3h,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCC(c4ccccc4O)CC3)cc2)CCOCC1,Ratio IC50,'=',6.2,,,,,,,,,,0,CHEMBL1118893,Selectivity ratio of IC50 for MMP2 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158637,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1083290,,0,565.74,1,0.87,4g,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(N3CCC(C(=O)N4CC(C)NC(C)C4)CC3)cc2)CC1,IC50,'=',50,nM,7.3,,,UO_0000065,12.91,0.26,6.43,5.55,0,CHEMBL1119125,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1085787,,0,574.68,1,2.22,4q,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCN(c2ccc(F)cc2)CC1,IC50,'=',6,nM,8.22,,,UO_0000065,14.31,0.28,6,6.88,0,CHEMBL1119125,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1083337,,0,554.71,1,2.84,4c,CN(Cc1ccccc1)C(=O)C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C4CC4)CC3)cc2)CC1,Ratio IC50,'=',175,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1083290,,0,565.74,1,0.87,4g,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(N3CCC(C(=O)N4CC(C)NC(C)C4)CC3)cc2)CC1,Ratio IC50,'=',34,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1083586,,0,584.74,1,2.7,4s,Cc1ccc(N2CCN(C(=O)C3CCN(c4ccc(S(=O)(=O)C5(C(=O)NO)CCOCC5)cc4)CC3)CC2)c(C)c1,Ratio IC50,'=',459,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1082645,,0,558.66,1,0.87,4w,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1)N1CCN(c2cnccn2)CC1,Ratio IC50,'=',34,,,,,,,,,,0,CHEMBL1119127,Selectivity ratio of IC50 for MMP2 to MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1158638,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL3965628,,0,537,1,4.2,31q,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(Cl)c3)c2c(=O)[nH]1,IC50,'=',0.078,nM,10.11,,,UO_0000065,18.82,0.37,5.91,7.49,0,CHEMBL4000924,Inhibition of APMA-activated recombinant human MMP-13 using Cy3-PLGLK(Cy5Q)AR-NH2 peptide as substrate measured after 40 mins by spectrofluorimetric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL4000177,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4087855,,0,506.52,1,3.3,31e,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3F)c2c(=O)[nH]1,IC50,'=',0.024,nM,10.62,,,UO_0000065,20.97,0.4,7.32,7.87,0,CHEMBL4000924,Inhibition of APMA-activated recombinant human MMP-13 using Cy3-PLGLK(Cy5Q)AR-NH2 peptide as substrate measured after 40 mins by spectrofluorimetric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL4000177,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4068176,,0,506.52,1,3.3,31f,O=C(NCc1cccc(OCCOc2nc[nH]n2)c1)c1nc2scc(-c3cccc(F)c3)c2c(=O)[nH]1,Ratio IC50,'>',27000,,,,,,,,,,0,CHEMBL4000943,Selectivity ratio of IC50 for recombinant human GST-tagged MMP-14 to IC50 for human recombinant MMP-13,U,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL4000177,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL513148,,0,550.58,1,4.3,24e,CC(C)OC(=O)N1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)s2)C(=O)O)CC1,IC50,'=',2.2,nM,8.66,,,UO_0000065,15.72,0.33,4.36,7.08,0,CHEMBL974339,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL467460,,0,534.58,1,4.42,24k,CC(C)OC(=O)N1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(C(F)(F)F)cc3)s2)C(=O)O)CC1,IC50,'=',3.9,nM,8.41,,,UO_0000065,15.73,0.33,3.99,7.44,0,CHEMBL974339,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL513655,,0,514.67,1,4.46,28a,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(Cc4ccccc4)CC3)s2)cc1,IC50,'=',65,nM,7.19,,,UO_0000065,13.96,0.28,2.73,7.49,0,CHEMBL974340,Inhibition of MMP13 in presence of 1% bovine serum albumin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL440498,CTS-1027,2,425.89,0,3.21,132 (RS-130830),O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,Ki,'=',0.52,nM,9.28,,,UO_0000065,21.8,0.45,6.07,9.11,1,CHEMBL717449,Inhibition of matrix metalloprotease-13 (MMP-13).,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1133572,1,Scientific Literature,J. Med. Chem.,2000,None,
CHEMBL4524116,,0,436.46,0,2.48,41 (65/exo/Cl),O=C(NO)[C@]1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)C[C@@H]2CC[C@H](C1)O2,Ratio,'=',300,,,,,,,,,,0,CHEMBL840576,Ratio of IC50 of MMP-1 to that of MMP-13 was determined,B,BAO_0000224,protein format,None,None,None,None,None,,,,CHEMBL2111422,Matrix metalloproteinase (1 and 13),Homo sapiens,SELECTIVITY GROUP,CHEMBL1147455,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL578139,,0,463.54,0,3.66,9,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(NC(=O)c3cc(C)[nH]n3)cc2)o1)C1CCCCC1,Ratio IC50,'>',100,,,,,,,,,,0,CHEMBL1049761,"Selectivity index	 ratio of IC50 for human MMP7 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL568642,,0,462.55,0,4.05,25,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(OCc3cccc(C)n3)cn2)o1)C1CCCCC1,Ratio IC50,'=',21,,,,,,,,,,0,CHEMBL1049759,"Selectivity index	 ratio of IC50 for human MMP2 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523970,MMP-2/MMP-13,Homo sapiens,SELECTIVITY GROUP,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL392172,,0,404.43,0,2.06,(5R)-5,Cc1cc(COc2ccc(C(=O)NC[C@H]3NC(=O)NC3=O)cc2)c2ccccc2n1,Ki,'>',5025,nM,,,,UO_0000065,,,,,0,CHEMBL885874,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1139074,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL3084288,,0,406.5,0,2.79,19,COc1ccc(S(=O)(=O)[C@](CCC(C)C)(Cc2cccnc2)C(=O)NO)cc1,log(10^6/IC50),'=',4.05,,,,,,,,,,0,CHEMBL926271,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL3084284,,0,392.48,0,2.4,18,COc1ccc(S(=O)(=O)[C@@](Cc2cccnc2)(CC(C)C)C(=O)NO)cc1,log(10^6/IC50),'=',4.89,,,,,,,,,,0,CHEMBL926271,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL80798,,0,481.57,0,3.07,76,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccn4)cc3)CC2)cc1,log(10^6/IC50),'=',5.7,,,,,,,,,,0,CHEMBL926271,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL78549,,0,438.93,0,3.27,68,CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,log(10^6/IC50),'=',6,,,,,,,,,,0,CHEMBL926271,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL78478,,0,476.6,0,3.19,55,CCCCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(OC)cc3)CC2)cc1,log(10^6/IC50),'=',6,,,,,,,,,,0,CHEMBL926271,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL497838,,0,525.63,1,3.42,11d,Cc1cc(COc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(C(=O)C(C)C)CC3)cc2)c2ccccc2n1,Ratio IC50,'>',90,,,,,,,,,,0,CHEMBL1008310,Selectivity ratio of IC50 for human recombinant MMP13 catalytic domain to IC50 for human TACE catalytic domain,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1136975,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL79433,,0,501,1,4.45,70,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1,log(10^6/IC50),'=',6,,,,,,,,,,0,CHEMBL926271,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL211770,,0,476.58,0,2.35,17p,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3cccs3)CC2)cc1,IC50,'=',10,nM,8,,,UO_0000065,16.79,0.34,5.65,7.08,0,CHEMBL867337,Inhibition of MMP13,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1138965,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None,
CHEMBL237366,,0,415.52,0,4.84,35,COc1ccc(C2=NNC3(S2)C(=O)N(c2ccccc2C)c2ccc(C)cc23)cc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL899678,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1137466,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL1796296,,0,453.54,0,3.61,23,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,Ratio,'>',230,,,,,,,,,,0,CHEMBL1798875,Selectivity ratio MMP3 to human recombinant MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1795206,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1796296,,0,453.54,0,3.61,23,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,Ratio,'>',75,,,,,,,,,,0,CHEMBL1798927,Selectivity ratio ADAMTS5 to human recombinant MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1795206,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1796279,,0,318.38,0,4.11,4,Cc1ccc(Oc2ccc(C(=O)NCc3cccnc3)cc2)cc1,IC50,'=',25118.86,nM,4.6,,,UO_0000065,14.45,0.26,0.49,8.98,0,CHEMBL1798873,Inhibition of human recombinant MMP13 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala-Dap(Dnp)-NH2 substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1795206,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL33980,,0,530.57,1,3.34,9b,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cnc3c2cnn3-c2ccccc2)cc1,IC50,'=',20,nM,7.7,,,UO_0000065,14.51,0.28,4.36,5.52,0,CHEMBL717026,Inhibitory activity against matrix metalloprotease 13 (MMP-13).,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136711,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2003,None,
CHEMBL287871,,0,450.48,0,3.37,8u,CN(c1c(C(=O)NO)cnc2ccccc12)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,Inhibition,'=',90,%,,,,UO_0000187,,,,,0,CHEMBL879306,In vivo inhibition of MMP-13 at 50 mpk po 1 hr after dosing in the mouse dialysis tubing implant assay,F,BAO_0000218,organism-based format,Mus musculus,None,None,None,None,,,,CHEMBL375,Mus musculus,Mus musculus,ORGANISM,CHEMBL1136711,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2003,None,
