Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL310008,P39900,,QZURMXFXKAPVRT-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23287054,IC50,,,,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),Not Determined,Sulphonamides: Deserving class as MMP inhibitors?,Eur. J. Med. Chem.,2013,60,,"Jain P, Saravanan C, Singh SK",,944091,DTCT0024517,11835623,DTCC00241016,1736689,53820
CHEMBL311932,P39900,,JIRXORZYIXSWOB-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,20965620,KI,=,4.3,NM,,,,,,,,,,,,,,Inhibition of MMP12 by fluorimetric assay,,"Structure-based approach to nanomolar, water soluble matrix metalloproteinases inhibitors (MMPIs).",Eur. J. Med. Chem.,2010,45,12,"Attolino E, Calderone V, Dragoni E, Fragai M, Richichi B, Luchinat C, Nativi C",,694547,DTCT0024517,5018608,DTCC00243867,587481,42241
CHEMBL311932,P39900,,JIRXORZYIXSWOB-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23287054,IC50,,,,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),Not Determined,Sulphonamides: Deserving class as MMP inhibitors?,Eur. J. Med. Chem.,2013,60,,"Jain P, Saravanan C, Singh SK",,944091,DTCT0024517,11835630,DTCC00243867,609579,53820
CHEMBL3133267,P39900,,KYHOTCHBABTOMI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,3.53,NM,,,,,,,,,,,,,,Time dependent inhibition of human recombinant MMP12 by SPR assay,,,MedChemComm,2013,4,2,,,1298985,DTCT0024517,13077659,DTCC01430409,364025,49022
CHEMBL3133267,P39900,,KYHOTCHBABTOMI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,30,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate incubated for 10 mins prior to substrate addition by spectrophotometry,,,MedChemComm,2013,4,2,,,1298987,DTCT0024517,13077666,DTCC01430409,364025,49022
CHEMBL3133268,P39900,,WQFCYJUKPPJLAC-VWNXMTODSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 by SPR assay,Dose-dependent effect,,MedChemComm,2013,4,2,,,1298986,DTCT0024517,13077663,DTCC01430410,914092,49022
CHEMBL3133268,P39900,,WQFCYJUKPPJLAC-VWNXMTODSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,48,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate incubated for 10 mins prior to substrate addition by spectrophotometry,,,MedChemComm,2013,4,2,,,1298987,DTCT0024517,13077668,DTCC01430410,914092,49022
CHEMBL3133268,P39900,,WQFCYJUKPPJLAC-VWNXMTODSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI(APP),,,,,,,,,,,,,,,,,Time dependent inhibition of human recombinant MMP12 by SPR assay,Not Determined,,MedChemComm,2013,4,2,,,1298985,DTCT0024517,13077661,DTCC01430410,914092,49022
CHEMBL3133269,P39900,,HQSOVZCSGYFABK-VWNXMTODSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,1,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate incubated for 10 mins prior to substrate addition by spectrophotometry,,,MedChemComm,2013,4,2,,,1298987,DTCT0024517,13077667,DTCC01430411,22543,49022
CHEMBL3133269,P39900,,HQSOVZCSGYFABK-VWNXMTODSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI(APP),,,,,,,,,,,,,,,,,Time dependent inhibition of human recombinant MMP12 by SPR assay,Not Determined,,MedChemComm,2013,4,2,,,1298985,DTCT0024517,13077660,DTCC01430411,22543,49022
CHEMBL321213,P39900,,UVGAWIJNBYCHSP-LBPRGKRZSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,11563922,KI,=,280,NM,,,,,,,,,,,,,,In Vitro inhibitory activity against the catalytic domain of the matrix metalloprotease-12,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,106458,DTCT0024517,1681722,DTCC00282582,874479,16424
CHEMBL321213,P39900,,UVGAWIJNBYCHSP-LBPRGKRZSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17275314,KI,=,281.84,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Matrix metalloproteinases (MMPs): chemical-biological functions and (Q)SARs.,Bioorg. Med. Chem.,2007,15,6,"Verma RP, Hansch C",,458938,DTCT0024517,2258742,DTCC00282582,876668,24803
CHEMBL322795,P39900,,LEDMBBYIVRLZAS-GFCCVEGCSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,11563922,KI,=,350,NM,,,,,,,,,,,,,,In Vitro inhibitory activity against the catalytic domain of the matrix metalloprotease-12,,"Structure-based design and synthesis of potent matrix metalloproteinase inhibitors derived from a 6H-1,3,4-thiadiazine scaffold.",J. Med. Chem.,2001,44,20,"Schröder J, Henke A, Wenzel H, Brandstetter H, Stammler HG, Stammler A, Pfeiffer WD, Tschesche H",,106458,DTCT0024517,1707161,DTCC00282335,389662,16424
CHEMBL322795,P39900,,LEDMBBYIVRLZAS-GFCCVEGCSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17275314,KI,=,346.74,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Matrix metalloproteinases (MMPs): chemical-biological functions and (Q)SARs.,Bioorg. Med. Chem.,2007,15,6,"Verma RP, Hansch C",,458938,DTCT0024517,2258753,DTCC00282335,391953,24803
CHEMBL325041,P39900,BORTEZOMIB,GXJABQQUPOEUTA-RDJZCZTQSA-N,4,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,18247547,INHIBITION,=,-7,%,,,,,,,,,,,,,,Inhibition of human MMP12 at 10 uM,,"Discovery of a potent, selective, and orally active proteasome inhibitor for the treatment of cancer.",J. Med. Chem.,2008,51,4,"Dorsey BD, Iqbal M, Chatterjee S, Menta E, Bernardini R, Bernareggi A, Cassarà PG, D'Arasmo G, Ferretti E, De Munari S, Oliva A, Pezzoni G, Allievi C, Strepponi I, Ruggeri B, Ator MA, Williams M, Mallamo JP",,464579,DTCT0024517,2308371,DTCC00287769,1539678,25324
CHEMBL325163,P39900,,RWKJBOMUESGCBO-REUBFRLUSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,11585440,KI,=,2000,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease-12,,"Discovery of macrocyclic hydroxamic acids containing biphenylmethyl derivatives at P1', a series of selective TNF-alpha converting enzyme inhibitors with potent cellular activity in the inhibition of TNF-alpha release.",J. Med. Chem.,2001,44,21,"Xue CB, He X, Corbett RL, Roderick J, Wasserman ZR, Liu RQ, Jaffee BD, Covington MB, Qian M, Trzaskos JM, Newton RC, Magolda RL, Wexler RR, Decicco CP",,106459,DTCT0024517,1311926,DTCC00287408,1500490,16439
CHEMBL325163,P39900,,RWKJBOMUESGCBO-REUBFRLUSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,18790648,KI,>,2000,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Specific targeting of metzincin family members with small-molecule inhibitors: progress toward a multifarious challenge.,Bioorg. Med. Chem.,2008,16,19,"Georgiadis D, Yiotakis A",,497414,DTCT0024517,2457309,DTCC00287408,1503285,32556
CHEMBL330028,P39900,,BGKNBDGHNBOSGD-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23287054,IC50,,,,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),Not Determined,Sulphonamides: Deserving class as MMP inhibitors?,Eur. J. Med. Chem.,2013,60,,"Jain P, Saravanan C, Singh SK",,944091,DTCT0024517,11835629,DTCC00252259,1158307,53820
CHEMBL3355722,P39900,,VGWZAHYVUANFST-QYZOEREBSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25438884,IC50,=,2,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 catalytic domain Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 fluorogenic substrate,,"A dual inhibitor of matrix metalloproteinases and a disintegrin and metalloproteinases, [¹8F]FB-ML5, as a molecular probe for non-invasive MMP/ADAM-targeted imaging.",Bioorg. Med. Chem.,2015,23,1,"Matusiak N, Castelli R, Tuin AW, Overkleeft HS, Wisastra R, Dekker FJ, Prély LM, Bischoff RP, van Waarde A, Dierckx RA, Elsinga PH",,1441829,DTCT0024517,14004865,DTCC01533159,137038,60339
CHEMBL3355723,P39900,,CHCWPXOCMTZBSY-VJTSUQJLSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25438884,IC50,=,138,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 catalytic domain Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 fluorogenic substrate,,"A dual inhibitor of matrix metalloproteinases and a disintegrin and metalloproteinases, [¹8F]FB-ML5, as a molecular probe for non-invasive MMP/ADAM-targeted imaging.",Bioorg. Med. Chem.,2015,23,1,"Matusiak N, Castelli R, Tuin AW, Overkleeft HS, Wisastra R, Dekker FJ, Prély LM, Bischoff RP, van Waarde A, Dierckx RA, Elsinga PH",,1441829,DTCT0024517,14000478,DTCC01533160,1269485,60339
CHEMBL3355724,P39900,,KFGQNXFUJFZCKJ-RDAHNBDFSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25438884,IC50,,,,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 catalytic domain Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 fluorogenic substrate,Not Determined,"A dual inhibitor of matrix metalloproteinases and a disintegrin and metalloproteinases, [¹8F]FB-ML5, as a molecular probe for non-invasive MMP/ADAM-targeted imaging.",Bioorg. Med. Chem.,2015,23,1,"Matusiak N, Castelli R, Tuin AW, Overkleeft HS, Wisastra R, Dekker FJ, Prély LM, Bischoff RP, van Waarde A, Dierckx RA, Elsinga PH",,1441829,DTCT0024517,14000477,DTCC01533161,623136,60339
CHEMBL337309,P39900,TAXIFOLIN,CXQWRCVTCMQVQX-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,22658537,IC50,=,5750,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 catalytic domain incubated for 20 mins by fluorimetric assay,,Natural products as a gold mine for selective matrix metalloproteinases inhibitors.,Bioorg. Med. Chem.,2012,20,13,"Wang L, Li X, Zhang S, Lu W, Liao S, Liu X, Shan L, Shen X, Jiang H, Zhang W, Huang J, Li H",,827437,DTCT0024517,10535441,DTCC00321631,912570,48665
CHEMBL337309,P39900,TAXIFOLIN,CXQWRCVTCMQVQX-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,22658537,INHIBITION,>,30,%,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 catalytic domain at 10 uM incubated for 20 mins by fluorimetric assay,,Natural products as a gold mine for selective matrix metalloproteinases inhibitors.,Bioorg. Med. Chem.,2012,20,13,"Wang L, Li X, Zhang S, Lu W, Liao S, Liu X, Shan L, Shen X, Jiang H, Zhang W, Huang J, Li H",,827443,DTCT0024517,10535533,DTCC00321631,912570,48665
CHEMBL3394285,P39900,,ABKAFUZUCJSIKV-ZZXKWVIFSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,26753813,IC50,>,100000,NM,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 expressed in Escherichia coli using (5-FAM/QXLTM) FRET peptide as substrate,,Design and synthesis of an activity-based protein profiling probe derived from cinnamic hydroxamic acid.,Bioorg. Med. Chem.,2016,24,4,"Ai T, Qiu L, Xie J, Geraghty RJ, Chen L.",,1547677,DTCT0024517,50488,DTCC01541321,1869229,65891
CHEMBL3394306,P39900,,DPMAWPWZDLKEFJ-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25490700,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MMP12 catalytic domain (99 to 271 aa) expressed in Escherichia coli,Active,Hydroxamic acids block replication of hepatitis C virus.,J. Med. Chem.,2015,58,2,"Ai T, Xu Y, Qiu L, Geraghty RJ, Chen L",,1461379,DTCT0024517,14029927,DTCC01541343,740501,61325
CHEMBL3417742,P39900,,GHWPTWVNZOSEBR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25686153,INHIBITION,>,90,%,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin),,"Design, synthesis, and biological evaluation of novel matrix metalloproteinase inhibitors as potent antihemorrhagic agents: from hit identification to an optimized lead.",J. Med. Chem.,2015,58,5,"Orbe J, Sánchez-Arias JA, Rabal O, Rodríguez JA, Salicio A, Ugarte A, Belzunce M, Xu M, Wu W, Tan H, Ma H, Páramo JA, Oyarzabal J",,1472748,DTCT0024517,14105243,DTCC01554158,1140955,61965
CHEMBL3417745,P39900,,PJTIDEQBVYCKIC-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25686153,INHIBITION,>,90,%,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin),,"Design, synthesis, and biological evaluation of novel matrix metalloproteinase inhibitors as potent antihemorrhagic agents: from hit identification to an optimized lead.",J. Med. Chem.,2015,58,5,"Orbe J, Sánchez-Arias JA, Rabal O, Rodríguez JA, Salicio A, Ugarte A, Belzunce M, Xu M, Wu W, Tan H, Ma H, Páramo JA, Oyarzabal J",,1472748,DTCT0024517,14105244,DTCC01554161,1561095,61965
CHEMBL3417751,P39900,,ZUZGJCNWNOCKEB-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25686153,INHIBITION,>,90,%,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin),,"Design, synthesis, and biological evaluation of novel matrix metalloproteinase inhibitors as potent antihemorrhagic agents: from hit identification to an optimized lead.",J. Med. Chem.,2015,58,5,"Orbe J, Sánchez-Arias JA, Rabal O, Rodríguez JA, Salicio A, Ugarte A, Belzunce M, Xu M, Wu W, Tan H, Ma H, Páramo JA, Oyarzabal J",,1472748,DTCT0024517,14105245,DTCC01554167,946456,61965
CHEMBL3417763,P39900,,MKCKIGOKGYMJOH-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25686153,INHIBITION,>,90,%,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin),,"Design, synthesis, and biological evaluation of novel matrix metalloproteinase inhibitors as potent antihemorrhagic agents: from hit identification to an optimized lead.",J. Med. Chem.,2015,58,5,"Orbe J, Sánchez-Arias JA, Rabal O, Rodríguez JA, Salicio A, Ugarte A, Belzunce M, Xu M, Wu W, Tan H, Ma H, Páramo JA, Oyarzabal J",,1472748,DTCT0024517,14105246,DTCC01554179,1976632,61965
CHEMBL3417764,P39900,,ZQKGUWOTJVDTGX-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,25686153,INHIBITION,>,90,%,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin),,"Design, synthesis, and biological evaluation of novel matrix metalloproteinase inhibitors as potent antihemorrhagic agents: from hit identification to an optimized lead.",J. Med. Chem.,2015,58,5,"Orbe J, Sánchez-Arias JA, Rabal O, Rodríguez JA, Salicio A, Ugarte A, Belzunce M, Xu M, Wu W, Tan H, Ma H, Páramo JA, Oyarzabal J",,1472748,DTCT0024517,14105247,DTCC01554180,1943630,61965
CHEMBL351806,P39900,,JBYHBQIDTNHWJF-FQEVSTJZSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,24074025,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MMP-12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2.AcOH as substrate at 10 uM preincubated for 30 mins prior to substrate addition measured for 30 mins by fluorescence assay relative to control,Active,Investigating the selectivity of metalloenzyme inhibitors.,J. Med. Chem.,2013,56,20,"Day JA, Cohen SM",,987735,DTCT0024517,12617797,DTCC00350520,1235642,56109
CHEMBL356124,P39900,,ZJOQXNGTEXFLLO-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,14684295,IC50,=,7689,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease-12 (MMP-12),,Tetrahydroisoquinoline based sulfonamide hydroxamates as potent matrix metalloproteinase inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,1,"Ma D, Wu W, Yang G, Li J, Li J, Ye Q",,106462,DTCT0024517,880005,DTCC00334202,173919,6330
CHEMBL358539,P39900,,OVUDWXYTKUKYAX-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,14684295,IC50,=,57,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease-12 (MMP-12),,Tetrahydroisoquinoline based sulfonamide hydroxamates as potent matrix metalloproteinase inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,1,"Ma D, Wu W, Yang G, Li J, Li J, Ye Q",,106462,DTCT0024517,880015,DTCC00334156,1565409,6330
CHEMBL360509,P39900,,WXVPWVLIIPQGLY-QWRGUYRKSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,>,2000000,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12,,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,302322,DTCT0024517,1771847,DTCC00389512,369983,17054
CHEMBL360860,P39900,,IZFSBROZVUFQDL-BQBZGAKWSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,,,,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12; NA denotes no activity upto solubility limit,No Activity,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,303079,DTCT0024517,1771841,DTCC00389413,142339,17054
CHEMBL360868,P39900,,ALWUFFCDYONNPP-JSGCOSHPSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,,,,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12; NA denotes no activity upto solubility limit,No Activity,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,303079,DTCT0024517,1770689,DTCC00389493,1048477,17054
CHEMBL361034,P39900,,IKZDCRKJMJCCPS-ONGXEEELSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,,,,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12; NA denotes no activity upto solubility limit,No Activity,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,303079,DTCT0024517,1770675,DTCC00389435,1883974,17054
CHEMBL362099,P39900,,SHTFVFWWLRULMZ-JQWIXIFHSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,>,300000,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12,,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,302322,DTCT0024517,1770685,DTCC00389390,1851836,17054
CHEMBL363675,P39900,,ASAPWKWJXIHFER-AAEUAGOBSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,,,,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12; NA denotes no activity upto solubility limit,No Activity,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,303079,DTCT0024517,1770302,DTCC00389348,109933,17054
CHEMBL363953,P39900,,MEFLBZIMEXKFFU-HKUYNNGSSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,,,,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12; NA denotes no activity upto solubility limit,No Activity,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,303079,DTCT0024517,1770696,DTCC00389451,1948789,17054
CHEMBL3639695,P39900,,PZMQNEDVJSDLAW-SFTDATJTSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,59,NM,,,,,,,,,,,,,,BindingDB_Patents: Inhibition Assay. The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,247888,Pseudodipeptides as MMP inhibitors,,2014,,,,,1535383,DTCT0024517,169630,DTCC01703280,1130506,64498
CHEMBL3639744,P39900,,SAIHVCSOGMUZPK-OALUTQOASA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,37,NM,,,,,,,,,,,,,,BindingDB_Patents: Inhibition Assay. The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,247922,Pseudodipeptides as MMP inhibitors,,2014,,,,,1535383,DTCT0024517,159016,DTCC01708180,1615862,64498
CHEMBL364212,P39900,,HVCMNEIPCJLAQO-IXLVIVEVSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,>,300000,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12,,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,302322,DTCT0024517,1770192,DTCC00389323,1469364,17054
CHEMBL364322,P39900,,FVDGHPCOVWFGOL-RDJZCZTQSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,,,,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12; NA denotes no activity upto solubility limit,No Activity,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,303079,DTCT0024517,1770678,DTCC00389389,1754964,17054
CHEMBL364775,P39900,,HGHDQFUGOIJFTI-QWRGUYRKSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,>,100000,NM,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12,,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,302322,DTCT0024517,1770163,DTCC00389612,725294,17054
CHEMBL364783,P39900,,UGLZDULKIKNNBG-STQMWFEESA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15341955,KI,,,,,,,,,,,,,,,,,Inhibitory activity against matrix metalloprotease-12; NA denotes no activity upto solubility limit,No Activity,Synthesis and evaluation of novel oxazoline MMP inhibitors.,Bioorg. Med. Chem. Lett.,2004,14,19,"Cook GR, Manivannan E, Underdahl T, Lukacova V, Zhang Y, Balaz S",,303079,DTCT0024517,1770184,DTCC00389369,789574,17054
CHEMBL366111,P39900,,WJULIBHPWZXMJA-IEBWSBKVSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,15324896,IC50,=,0.95,NM,,,,,,,,,,,,,,Inhibition of matrix metalloprotease 12,,3-Hydroxy-4-arylsulfonyltetrahydropyranyl-3-hydroxamic acids are novel inhibitors of MMP-13 and aggrecanase.,Bioorg. Med. Chem. Lett.,2004,14,18,"Noe MC, Snow SL, Wolf-Gouveia LA, Mitchell PG, Lopresti-Morrow L, Reeves LM, Yocum SA, Liras JL, Vaughn M",,305093,DTCT0024517,1768937,DTCC00388400,142333,18227
CHEMBL3670691,P39900,,FBDOWURNGYMLPJ-IBGZPJMESA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,11.8,NM,,,,,,,,,,,,,,BindingDB_Patents: Inhibition Assay. The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,247882,Pseudodipeptides as MMP inhibitors,,2014,,,,,1535383,DTCT0024517,163388,DTCC01703274,839513,64498
CHEMBL3670692,P39900,,KOVQMCGGWATESY-YADHBBJMSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,8.9,NM,,,,,,,,,,,,,,BindingDB_Patents: Inhibition Assay. The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,247883,Pseudodipeptides as MMP inhibitors,,2014,,,,,1535383,DTCT0024517,157957,DTCC01703275,127019,64498
CHEMBL3670693,P39900,,KOVQMCGGWATESY-FCHUYYIVSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,401,NM,,,,,,,,,,,,,,BindingDB_Patents: Inhibition Assay. The inhibition tests and the evaluation of the inhibition constants (Ki) on the various MMPs were carried out as described by Devel et al. (Devel et al. 2006 J. Biol. Chem. (7)).,247884,Pseudodipeptides as MMP inhibitors,,2014,,,,,1535383,DTCT0024517,167283,DTCC01703276,1098405,64498
