Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL460899,,0,467.51,0,1.54,rac-2,NC(=O)CC1CCCc2sc3nc(C(=O)NCc4ccc5c(c4)NC(=O)CO5)[nH]c(=O)c3c21,IC50,'=',7.4,nM,8.13,,,UO_0000065,17.39,0.34,6.59,5.2,0,CHEMBL945279,Inhibition of human recombinant MMP8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1140912,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL2311766,,0,955.08,3,5.28,8,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,IC50,'=',91,nM,7.04,,,UO_0000065,7.37,0.14,1.76,3.26,0,CHEMBL2318963,Inhibition of human recombinant MMP-8 after 45 mins by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2311366,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL2311778,,0,927.03,2,4.5,6,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,IC50,'=',88,nM,7.06,,,UO_0000065,7.61,0.14,2.56,3.26,0,CHEMBL2318963,Inhibition of human recombinant MMP-8 after 45 mins by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2311366,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL2064542,,0,622.74,1,2.49,14,C#CCOCCOCCOCCOCCOc1ccc(CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c2ccc(OC)cc2)cc1,IC50,'=',0.11,nM,9.96,,,UO_0000065,15.99,0.32,7.47,7.01,0,CHEMBL2066797,"Inhibition of MMP8 using (7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diaminopropionyl)Ala-Arg-NH2 as substrate incubated for 30 mins prior to substrate addition measured for 10 mins by fluorometry",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2062426,1,Scientific Literature,J. Med. Chem.,2012,None,
CHEMBL2064540,,0,843.97,2,2.67,16b,COc1ccc(S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCOCc3cn(CCOCCOCCOCCF)nn3)cc2)[C@@H](C(=O)NO)C(C)C)cc1,IC50,'=',5,nM,8.3,,,UO_0000065,9.84,0.2,5.63,4.14,0,CHEMBL2066797,"Inhibition of MMP8 using (7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diaminopropionyl)Ala-Arg-NH2 as substrate incubated for 30 mins prior to substrate addition measured for 10 mins by fluorometry",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2062426,1,Scientific Literature,J. Med. Chem.,2012,None,
CHEMBL2064547,,0,429.47,0,0.98,30b,COc1ccc(S(=O)(=O)N(Cc2cn(CCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,IC50,'=',0.02,nM,10.7,,,UO_0000065,24.91,0.5,9.72,8.45,0,CHEMBL2066797,"Inhibition of MMP8 using (7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diaminopropionyl)Ala-Arg-NH2 as substrate incubated for 30 mins prior to substrate addition measured for 10 mins by fluorometry",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2062426,1,Scientific Literature,J. Med. Chem.,2012,None,
CHEMBL2064550,,0,584.66,2,1.37,30e,COc1ccc(S(=O)(=O)N(Cc2cn(CCOCCOCCOCCN=[N+]=[N-])nn2)[C@@H](C(=O)NO)C(C)C)cc1,IC50,'=',9,nM,8.05,,,UO_0000065,13.76,0.27,6.68,3.96,0,CHEMBL2066797,"Inhibition of MMP8 using (7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diaminopropionyl)Ala-Arg-NH2 as substrate incubated for 30 mins prior to substrate addition measured for 10 mins by fluorometry",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2062426,1,Scientific Literature,J. Med. Chem.,2012,None,
CHEMBL92835,,0,538.67,1,1.98,7d,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(S)CCN1C(=O)c2ccccc2C1=O,IC50,'=',15,nM,7.82,,,UO_0000065,14.52,0.28,5.84,6.28,0,CHEMBL710486,"Inhibition of matrix metalloprotease-8	 MMP-8",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1129216,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1997,None,
CHEMBL1956115,,0,347.44,0,2.59,1a,C[C@@](CCc1ccc(-c2ccccc2)cc1)(C(=O)NO)S(C)(=O)=O,Ki,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1960125,Inhibition of human MMP8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1955743,1,Scientific Literature,J. Med. Chem.,2012,None,
CHEMBL561630,,0,400.48,0,2.26,4l,COc1ccc(-c2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)s2)cc1,IC50,'=',110,nM,6.96,,,UO_0000065,17.38,0.37,4.7,6.62,0,CHEMBL812785,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1158483,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL1770706,,0,476.55,0,2.23,13,CN(C)c1ccc(C(=O)CCOc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,IC50,'=',120,nM,6.92,,,UO_0000065,14.52,0.29,4.69,5.66,0,CHEMBL1772891,Inhibition of human MMP8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1770058,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1946275,,0,794.86,2,1.62,34,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCN(CCOCCOCCOCCn3cc(CNS(=O)(=O)c4ccc(F)cc4)nn3)CC2)C(=O)N1,IC50,'=',19,nM,7.72,,,UO_0000065,9.71,0.19,6.1,3.95,0,CHEMBL1948221,"Inhibition of MMP8 using (7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diaminopropionyl)Ala-Arg-NH2 as substrate preincubated for 30 mins measured after 10 mins by fluorescence analysis",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1944633,1,Scientific Literature,J. Med. Chem.,2012,None,
CHEMBL1957603,,0,398.44,0,2.19,8l,O=C(NO)[C@@H]1CSCN1S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1960479,Inhibition of MMP8 catalytic domain using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 1 hr prior substrate addition measured after 30 mins by spectrofluorimetry,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1955780,1,Scientific Literature,Bioorg. Med. Chem.,2012,None,
CHEMBL329145,,0,365.5,0,0.92,1,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)CS,IC50,'=',50,nM,7.3,,,UO_0000065,19.98,0.4,6.38,8.36,0,CHEMBL710486,"Inhibition of matrix metalloprotease-8	 MMP-8",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1129216,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1997,None,
CHEMBL4474268,,0,445.52,1,6.02,E10,COc1ccc(-c2csc(N3N=C(c4ccc(F)cc4)CC3c3ccccc3O)n2)cc1,IC50,'=',28200,nM,4.55,,,UO_0000065,10.21,0.19,-1.47,7.85,0,CHEMBL4326725,Inhibition of recombinant human MMP-8 using Mca-PLGL-Dpa-AR-NH2 as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4325847,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL1650610,,0,140.14,0,0.5,6c,Cc1nc(O)nc(O)c1C,Inhibition,'=',2,%,,,,UO_0000187,,,,,0,CHEMBL1664434,Inhibition of human recombinant MMP8 at 1 mM after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1649420,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL734,ACETOHYDROXAMIC ACID,4,75.07,0,-0.49,1g,CC(=O)NO,Inhibition,'=',5,%,,,,UO_0000187,,,,,0,CHEMBL1664434,Inhibition of human recombinant MMP8 at 1 mM after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1649420,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL198389,,0,566.63,1,4.55,15,COc1c(CO)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,IC50,,,nM,,,Not Determined,UO_0000065,,,,,0,CHEMBL881389,Inhibitory concentration against MMP-8; - = not available,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1143494,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL116641,,0,292.38,0,1.9,32,CC(C)CC(C(=O)NO)C(=O)NCCCc1ccccc1,Ki,'=',540,nM,6.27,,,UO_0000065,21.44,0.41,4.37,7.99,1,CHEMBL711321,"Inhibition of Matrix metalloprotease-8 (Human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1131458,1,Scientific Literature,J. Med. Chem.,1998,None,
CHEMBL3955430,,0,488.51,0,0.16,45b,O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,Ratio IC50,'=',35,,,,,,,,,,0,CHEMBL3868420,Selectivity ratio of IC50 for recombinant human AMPA-activated MMP8 to IC50 recombinant human AMPA-activated MMP13,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL3867480,1,Scientific Literature,Bioorg Med Chem,2016,None,
CHEMBL403186,,0,493.56,0,2.86,17,Cc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,Ki,'=',1865,nM,5.73,,,UO_0000065,11.61,0.22,2.87,4.55,0,CHEMBL946131,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1141492,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL423001,,0,469.49,0,3.17,53,O=C(O)C(=O)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(OCc2ccc(F)cc2)cc1,IC50,'=',30,nM,7.52,,,UO_0000065,16.02,0.31,4.35,7.45,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL4559499,,0,427.53,1,5.88,E5,COc1cccc(-c2csc(N3N=C(c4ccccc4)CC3c3ccccc3O)n2)c1,IC50,'=',35800,nM,4.45,,,UO_0000065,10.4,0.2,-1.43,7.67,0,CHEMBL4326725,Inhibition of recombinant human MMP-8 using Mca-PLGL-Dpa-AR-NH2 as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4325847,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4551303,,0,494.39,1,6.77,E9,Oc1ccccc1C1CC(c2ccc(F)cc2)=NN1c1nc(-c2cccc(Br)c2)cs1,IC50,'=',60100,nM,4.22,,,UO_0000065,8.54,0.19,-2.55,8.66,0,CHEMBL4326725,Inhibition of recombinant human MMP-8 using Mca-PLGL-Dpa-AR-NH2 as substrate preincubated for 10 mins followed by substrate addition and measured for 5 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4325847,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL434446,,0,404.49,0,2.49,33,CCCCOc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NO)cc1,IC50,'=',2,nM,8.7,,,UO_0000065,21.51,0.42,6.21,9.07,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL140368,,0,462.48,0,3.12,84,N#Cc1ccc(Oc2ccc(S(=O)(=O)N3Cc4ccccc4CC3C(=O)C(=O)O)cc2)cc1,IC50,'=',10,nM,8,,,UO_0000065,17.3,0.33,4.88,6.41,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL2111961,,0,455.92,0,3.78,67,O=C(O)C(=O)[C@@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,Selectivity,'=',0.52,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL334709,,0,389.43,0,1.27,10,CC(=O)Nc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NO)cc1,Selectivity,'=',0.85,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL344029,,0,497.53,0,2.93,27,COc1ccc(OC(=O)Nc2cccc(S(=O)(=O)N3Cc4ccccc4CC3C(=O)NO)c2)cc1,IC50,'=',200,nM,6.7,,,UO_0000065,13.46,0.26,3.77,4.99,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL141359,,0,407.4,0,1.22,16,COc1ccc(S(=O)(=O)N2Cc3cc([N+](=O)[O-])ccc3CC2C(=O)NO)cc1,Selectivity,'=',1,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL343818,,0,425.51,0,2.53,19,CN(C)c1cccc2c(S(=O)(=O)N3Cc4ccccc4CC3C(=O)NO)cccc12,IC50,'=',200,nM,6.7,,,UO_0000065,15.74,0.3,4.17,7.45,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL138858,,0,360.44,0,1.49,13,O=C(NO)C1Cc2ccccc2CN1S(=O)(=O)CCc1ccccc1,Selectivity,'=',0.7,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL424106,,0,375.4,0,1.46,29,COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)C(=O)O)cc1,IC50,'=',7000,nM,5.16,,,UO_0000065,13.73,0.27,3.69,5.1,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL422105,,0,436.49,0,2.54,25,O=C(c1ccccc1)c1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NO)cc1,IC50,'=',3,nM,8.52,,,UO_0000065,19.53,0.38,5.98,8.21,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL140335,,0,371.41,0,2.07,83,O=C(O)C(=O)C1Cc2ccccc2CN1S(=O)(=O)/C=C/c1ccccc1,IC50,'=',300,nM,6.52,,,UO_0000065,17.56,0.34,4.45,7.11,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL140335,,0,371.41,0,2.07,83,O=C(O)C(=O)C1Cc2ccccc2CN1S(=O)(=O)/C=C/c1ccccc1,Selectivity,'=',0.52,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL2442879,,0,407.51,0,3.87,5c,CCCNC(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,Ratio Ki,'=',20,,,,,,,,,,0,CHEMBL2445791,Selectivity ratio of Ki for human recombinant MMP-8 catalytic domain to Ki for human recombinant MMP-2,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL2440018,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL198039,,0,571.05,2,5.71,14,COc1c(Cl)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,IC50,,,nM,,,Not Determined,UO_0000065,,,,,0,CHEMBL881389,Inhibitory concentration against MMP-8; - = not available,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1143494,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL2440437,,0,292.12,0,0.61,8,N#Cc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL2444633,Inhibition of MMP8 catalytic domain (unknown origin) using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate incubated for 30 mins prior to substrate addition measured after 2 to 4 hrs by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2439950,1,Scientific Literature,Bioorg. Med. Chem.,2013,None,
CHEMBL2442881,,0,378.48,0,3.12,6a,CNC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,Ki,,,,,,Not Determined,,,,,,0,CHEMBL2445794,Inhibition of human recombinant MMP-8 catalytic domain using McaKPLGL9(Dpa)AR-NH2 as substrate by fluorescence spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2440018,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL227824,,0,413.43,0,3.19,14b-(R),CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,IC50,'=',0.37,nM,9.43,,,UO_0000065,22.81,0.48,6.24,8.35,0,CHEMBL918800,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1144553,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL452584,,0,426.51,0,3.23,3a,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,IC50,'>',300000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1007241,Inhibition of human recombinant MMP8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1156676,1,Scientific Literature,Eur. J. Med. Chem.,2008,None,
CHEMBL510082,,0,291.39,0,0.83,4c,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)CC(C)C,IC50,'>',300000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1007241,Inhibition of human recombinant MMP8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1156676,1,Scientific Literature,Eur. J. Med. Chem.,2008,None,
CHEMBL301565,,0,308.42,0,3.57,9,O=S(=O)(CCCS)c1ccc(Oc2ccccc2)cc1,IC50,'=',4,nM,8.4,,,UO_0000065,27.23,0.57,4.83,19.36,1,CHEMBL710483,Inhibition of human recombinant matrix metalloprotease-8 (hMMP-8),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1131762,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
CHEMBL43152,,0,412.31,0,3.5,(S)-2,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,Inhibition,,,%,,,Not Determined,UO_0000187,,,,,0,CHEMBL870609,Inhibitory activity against MMP8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1148622,1,Scientific Literature,J. Med. Chem.,2006,None,
CHEMBL58933,,0,496.2,0,2.89,42,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1cc(Br)c(Br)s1,IC50,'=',500,nM,6.3,,,UO_0000065,12.7,0.36,3.41,7.27,0,CHEMBL717812,"Inhibition of human neutrophil collagenase [Matrix Metalloprotease-8	 MMP-8]",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132223,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL294167,,0,455.92,0,3.78,49,O=C(O)C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,IC50,'=',5,nM,8.3,,,UO_0000065,18.21,0.37,4.52,9.05,1,CHEMBL717812,"Inhibition of human neutrophil collagenase [Matrix Metalloprotease-8	 MMP-8]",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132223,1,Scientific Literature,J. Med. Chem.,1999,None,
